age:-0.5591129426021256,-0.5730587333458791,-0.6225926242052017,-0.6303576137070948,-0.6829899789277479,-0.7041106897599272,-0.6696270663104713,-0.6006767476893319,-0.6447833497049158,-0.5653923324753469
apnea:0.45894018216127735,0.8302568337544524,0.7538224572331679,0.6922251913164752,0.7860456140109078,0.8474035462629207,0.7564456960986049,0.9125721440034316,0.7946054088260581,0.7960075889409204
bicarb:0.005456057483940685,0.006341776490675066,0.001799561930227195,-0.04084783301352598,0.018516114507757513,0.01798037026751385,-0.0069287261309699255,0.0422641232630969,0.029251704830073624,0.03804504911232217
co_chronic_lung:-0.21084288866696876,-0.18942702945564818,-0.165334588979432,-0.08656340029728989,-0.1056253329332033,-0.10534669796169836,-0.10960484567515587,-0.18600197001314933,-0.23643363708881188,-0.21329508097568997
co_congenital:-0.03904259887057536,-0.03513042549228887,-0.07387497089302947,-0.050482109170659095,0.007878026341783728,-0.159822576509934,-0.009407484249920703,-0.1913960957898497,-0.1437284712592122,-0.22005357876375417
co_ivh_shunt:-0.09472170626631699,-0.05246816976378681,-0.06071719244796113,0.0015775729863745783,-0.152686411626843,0.12038922311374838,-0.016182912412854737,-0.02743952593764757,-0.027813918071629813,-0.13285744380932413
co_nec:0.6013257278382353,0.913941856752633,0.856266529900049,0.7434891719483694,0.8561060755743644,0.9062493871189999,0.8534156087950787,0.8150187493078589,0.7554467643706175,0.8762111813488991
co_surgical:-0.1630655095583132,-0.3994573764577608,-0.4371449546133694,-0.30577907728031345,-0.5374188745124805,-0.5218054784860158,-0.4850588491776995,-0.44896136567538913,-0.3241618845088639,-0.4210400183946386
creatinine:0.04119976915834899,0.0011003918397366726,0.061031239561550155,0.009454057488612028,0.06921085042522529,0.07860830516962324,0.03629897695171728,0.04832501482769861,0.0536276453726218,0.06298848255427135
cvl:0.908382900699243,1.2577631384794998,1.3358297430525459,1.2678948485720603,1.268669358287687,1.3499169323780393,1.3556026999410953,1.3119618393560264,1.3242035268647532,1.1862581880314997
dbp:-0.040310035351859765,-0.005159669977342378,-0.06837539817102381,-0.02550300463354692,-0.10770380984621916,0.009853098365764427,-0.08894479985665932,-0.16307156505280712,0.08627907122829433,-0.16175278087241682
ecmo:0.23332649133925268,1.1653918575311757,3.5165853105269305,1.2402924179941741,2.522903460456542,2.404996165687052,2.142829584870473,1.2290412909455048,2.1755881763032217,2.375781981106602
fio2:0.5131469666643191,0.4377260243916963,0.5439035998966405,0.4998563329776531,0.5931032957323966,0.7899362804592722,0.5005531048373795,0.4322494125770723,0.4485834925694308,0.487408985820798
fio2_threshold:0.06002403326317071,0.23596112092301447,0.07697139360950077,0.1529636256569613,0.06811222955275477,-0.6455694127408996,0.001553874518575219,0.4429986349458018,0.11960111513653611,0.07593912330332092
gest_age:0.048194871466876184,-0.02503634081075677,0.07871786701524036,0.12520425682687594,0.16864588816652143,0.10642964318319077,0.05770602171503021,0.16657994950354477,0.06540864444713702,0.06846220239727012
glucose:0.18969126580501416,0.20436036647916742,0.12378349806611431,0.11214762600088377,0.14862862887267658,0.17167159163514062,0.11292217046054753,0.18982626289640223,0.09670122089279826,0.08669400395562873
hgb:0.12985054177037045,0.15357197740365738,0.14433017376999724,0.12991754298515426,0.13775945997825398,0.11150507116907278,0.10686322658839846,0.14900039762465836,0.15067117828855095,0.09270090655081573
hr:0.32243326432539016,0.3456963297003869,0.3198682472133033,0.3605326595676585,0.2730398041352963,0.3657277080038703,0.3374179117520006,0.4406763991151624,0.3131220469453091,0.2677432401541578
hr_delta:-0.12236294783905899,-0.13605209930653694,-0.16180667527877515,-0.09479515654711254,-0.12132301950664358,-0.09478810447082575,-0.1069656319688255,-0.04661510588950601,-0.13479586251039913,-0.19532836198602394
it_ratio:0.19761145680563605,0.16285321889582824,0.15066361447567797,0.16096828589738754,0.1226071210370106,0.15284387761500628,0.15590962273374634,0.18430990074868134,0.15905845715083775,0.17937395562587735
lethargy:0.27342632955292406,0.8454627068988078,1.1965506166834954,0.7239057515313406,1.4698163881562338,1.21652519811922,1.3508915623860658,0.6052570294740944,0.7583334030789418,1.209069787217063
mabp_delta:0.016102835794771262,0.03784555130191968,0.08952815240630387,0.03487952866297207,0.023933443889659914,0.014917033443219053,0.011283312297667441,0.03798792462875661,0.04597009415485288,0.05951771976792225
map:0.15424455728359848,0.2588843518537832,0.3400322614316655,0.22914763566525853,0.34214009542321056,0.28559853492359405,0.30197231847496536,0.3603380629740598,0.07619821993830816,0.32491293075417177
mech_vent:0.6319234661260359,0.9591019825792384,0.9362543827461999,0.901313972075716,0.9723400033821988,0.8642167375181312,1.0225215815542033,0.8862507098766952,1.0016328322457815,1.0709444832580322
perfusion:-0.12981492835615785,-0.06756270484846505,0.05381216410997288,0.015421318614427646,0.019831956948957976,0.08151049729248053,-0.10496807373130385,0.013938902506448934,-0.08355364683167965,-0.04857209217614409
platelet_count:-0.18151540501462204,-0.13648788247878185,-0.09452247919840974,-0.08646384256420143,-0.10325770529779763,-0.08054248813767338,-0.13860590931653458,-0.11327407412183634,-0.14189085711544683,-0.1092624301650069
rr:0.05788578421647993,0.1364460867904731,0.20491536502425572,0.15181305039300408,0.1655465961140101,0.2309401995412385,0.09323255066642841,0.13453843240884503,0.0772117510379522,0.17660914253060395
rr_delta:0.05701561697646664,0.04592615981240341,0.12093652560380624,0.10979785762007661,0.11129532064147914,0.11942345992718063,0.01753100572467269,-8.687862508853476e-07,-0.01397982022334749,0.07428733421310084
